#                DFT          |                 REELS
#E(eV)   eps1    eps2     ELF    E(eV)    eps1    eps2    ELF   w_b(meV-1) w_s(a.u.))
#
0.50     -209.448     52.784     0.001     0.50     -562.518     32.050     0.000     0.1     0.6
0.75     -80.837     21.302     0.003     0.75     -245.332     10.631     0.000     0.1     1.0
1.00     -35.526     14.875     0.010     1.00     -134.086     5.797     0.000     0.1     1.3
1.25     -13.731     12.682     0.036     1.25     -82.588     4.446     0.001     0.2     1.6
1.50     -0.230     14.499     0.069     1.50     -54.671     4.209     0.001     0.2     1.9
1.75     5.941     19.382     0.047     1.75     -37.947     4.441     0.003     -0.1     2.7
2.00     5.912     23.941     0.039     2.00     -27.262     4.904     0.006     -0.4     5.1
2.25     3.891     22.714     0.043     2.25     -20.172     5.476     0.013     -1.2     11.9
2.50     5.740     22.225     0.042     2.50     -15.399     6.061     0.022     -2.5     25.2
2.75     7.038     25.386     0.037     2.75     -12.203     6.563     0.034     -3.7     42.7
3.00     4.130     30.735     0.032     3.00     -10.098     6.892     0.046     -3.5     54.5
3.25     -4.903     32.995     0.030     3.25     -8.720     6.987     0.056     -1.7     54.8
3.50     -11.641     26.728     0.031     3.50     -7.781     6.843     0.064     0.4     49.2
3.75     -13.812     21.725     0.033     3.75     -7.069     6.507     0.070     1.7     44.4
4.00     -15.732     16.148     0.032     4.00     -6.452     6.056     0.077     2.2     42.8
4.25     -14.030     11.544     0.035     4.25     -5.866     5.568     0.085     2.3     44.2
4.50     -12.191     8.189     0.038     4.50     -5.294     5.098     0.094     2.4     46.9
4.75     -9.981     6.249     0.045     4.75     -4.738     4.680     0.106     2.8     49.6
5.0     -8.197     5.364     0.056     5.0     -4.210     4.326     0.119     3.3     51.2
5.5     -5.954     3.761     0.076     5.5     -3.275     3.808     0.151     4.9     51.5
6.0     -3.185     3.171     0.157     6.0     -2.534     3.490     0.188     6.1     51.9
6.5     -3.799     6.461     0.115     6.5     -1.987     3.294     0.223     7.1     54.5
7.0     -4.655     3.741     0.105     7.0     -1.608     3.152     0.252     8.2     55.5
7.5     -3.820     2.521     0.120     7.5     -1.352     3.015     0.276     9.4     55.0
8.0     -3.038     1.771     0.143     8.0     -1.170     2.859     0.300     10.6     55.2
8.5     -2.275     1.235     0.184     8.5     -1.017     2.684     0.326     11.8     57.5
9.0     -1.480     0.860     0.293     9.0     -0.865     2.506     0.357     12.2     61.5
9.5     -0.522     0.662     0.932     9.5     -0.695     2.348     0.392     12.4     63.7
10.0     0.437     1.571     0.591     10.0     -0.505     2.241     0.425     13.6     61.8
10.5     -0.077     1.867     0.535     10.5     -0.312     2.235     0.439     14.9     59.4
11.0     0.014     1.681     0.595     11.0     -0.231     2.401     0.413     14.8     62.3
11.5     0.563     1.795     0.507     11.5     -0.538     2.502     0.382     13.7     68.4
12.0     0.120     2.396     0.416     12.0     -0.765     2.139     0.415     13.9     68.8
12.5     -0.170     2.243     0.443     12.5     -0.680     1.824     0.481     14.9     65.5
13.0     -0.340     2.089     0.466     13.0     -0.551     1.651     0.545     15.1     65.7
13.5     -0.405     1.840     0.518     13.5     -0.450     1.544     0.597     16.2     65.0
14.0     -0.364     1.645     0.579     14.0     -0.378     1.464     0.640     18.5     58.5
14.5     -0.290     1.506     0.640     14.5     -0.328     1.392     0.681     19.1     57.4
15.0     -0.207     1.416     0.691     15.0     -0.292     1.321     0.722     18.4     63.2
15.5     -0.127     1.376     0.721     15.5     -0.264     1.247     0.767     19.9     58.9
16.0     -0.069     1.390     0.718     16.0     -0.239     1.170     0.820     21.8     49.9
16.5     -0.069     1.559     0.640     16.5     -0.213     1.091     0.883     21.5     52.4
17.0     -0.587     1.343     0.625     17.0     -0.185     1.012     0.957     21.8     56.1
17.5     -0.493     0.974     0.817     17.5     -0.152     0.934     1.044     24.9     46.3
18.0     -0.340     0.778     1.080     18.0     -0.116     0.859     1.144     27.7     34.5
18.5     -0.186     0.685     1.360     18.5     -0.076     0.788     1.258     27.6     35.3
19.0     -0.097     0.666     1.470     19.0     -0.033     0.722     1.382     27.5     38.3
19.5     -0.078     0.566     1.735     19.5     0.011     0.662     1.511     29.7     30.9
20.0     0.047     0.511     1.939     20.0     0.056     0.607     1.634     32.5     21.7
20.5     0.130     0.468     1.984     20.5     0.102     0.557     1.737     35.2     14.1
21.0     0.226     0.474     1.719     21.0     0.148     0.512     1.802     36.7     8.2
21.5     0.217     0.503     1.677     21.5     0.193     0.472     1.816     35.5     10.1
22.0     0.201     0.425     1.922     22.0     0.237     0.436     1.772     34.5     12.8
22.5     0.297     0.364     1.647     22.5     0.279     0.404     1.674     35.5     5.6
23.0     0.349     0.354     1.432     23.0     0.321     0.375     1.538     35.7     −1.4
23.5     0.389     0.330     1.268     23.5     0.361     0.349     1.383     33.4     2.4
24.0     0.427     0.326     1.131     24.0     0.400     0.326     1.223     30.5     10.5
24.5     0.424     0.294     1.104     24.5     0.438     0.306     1.072     28.9     11.4
25.0     0.485     0.244     0.827     25.0     0.474     0.288     0.935     27.5     8.8
25.5     0.522     0.250     0.746     25.5     0.510     0.272     0.814     24.2     14.0
26.0     0.542     0.211     0.623     26.0     0.544     0.257     0.711     21.4     18.4
26.5     0.588     0.170     0.453     26.5     0.577     0.245     0.623     20.7     15.4
27.0     0.644     0.146     0.334     27.0     0.609     0.233     0.549     19.6     14.5
27.5     0.702     0.132     0.259     27.5     0.640     0.224     0.487     17.6     16.7
28.0     0.760     0.133     0.224     28.0     0.670     0.215     0.435     16.1     16.7
28.5     0.799     0.137     0.209     28.5     0.700     0.208     0.390     15.4     15.3
29.0     0.840     0.138     0.191     29.0     0.729     0.202     0.353     14.6     14.9
29.5     0.871     0.139     0.178     29.5     0.757     0.197     0.322     12.8     17.3
30.0     0.913     0.134     0.157     30.0     0.786     0.193     0.296     11.0     19.5
30.5     0.959     0.137     0.146     30.5     0.814     0.191     0.273     10.0     20.0
31.0     0.998     0.145     0.143     31.0     0.842     0.190     0.255     9.7     19.3
31.5     1.034     0.153     0.140     31.5     0.870     0.189     0.239     10.3     14.0
32.0     1.065     0.161     0.139     32.0     0.898     0.191     0.226     10.6     8.0
32.5     1.106     0.153     0.122     32.5     0.927     0.193     0.216     9.0     10.1
33.0     1.161     0.158     0.115     33.0     0.956     0.198     0.208     8.1     13.1
33.5     1.212     0.172     0.115     33.5     0.986     0.204     0.201     9.2     8.4
34.0     1.256     0.191     0.118     34.0     1.017     0.213     0.197     9.3     4.6
34.5     1.296     0.185     0.108     34.5     1.050     0.225     0.195     8.2     7.5
35.0     1.377     0.159     0.083     35.0     1.083     0.240     0.195     7.7     7.8
35.5     1.497     0.152     0.067     35.5     1.119     0.260     0.197     7.6     4.3
36.0     1.657     0.160     0.058     36.0     1.156     0.286     0.202     6.4     7.0
36.5     1.901     0.188     0.051     36.5     1.194     0.321     0.210     4.8     13.5
37.0     2.447     0.358     0.058     37.0     1.232     0.366     0.222     4.8     13.0
37.5     1.990     1.571     0.244     37.5     1.268     0.427     0.239     5.7     7.6
38.0     2.003     1.007     0.200     38.0     1.295     0.508     0.262     5.8     6.4
38.5     2.531     1.331     0.163     38.5     1.302     0.610     0.295     6.1     7.4
39.0     2.556     2.668     0.195     39.0     1.270     0.731     0.340     7.4     5.9
39.5     1.250     3.425     0.258     39.5     1.180     0.844     0.401     8.1     3.1
40.0     -0.517     3.353     0.291     40.0     1.037     0.907     0.478     7.9     1.3
40.5     -0.751     2.460     0.372     40.5     0.889     0.893     0.563     7.7     3.3
41.0     -0.934     1.523     0.477     41.0     0.785     0.821     0.637     8.1     6.5
41.5     -0.840     0.786     0.594     41.5     0.737     0.737     0.678     9.2     3.7
42.0     -0.454     0.518     1.091     42.0     0.729     0.669     0.684     10.4     -1.5
42.5     -0.230     0.417     1.840     42.5     0.739     0.626     0.668     10.4     -1.3
43.0     -0.095     0.359     2.605     43.0     0.753     0.604     0.648     9.9     1.4
43.5     0.006     0.301     3.322     43.5     0.764     0.598     0.636     10.6     0.6
44.0     0.097     0.254     3.433     44.0     0.765     0.603     0.635     11.5     -0.7
44.5     0.175     0.218     2.788     44.5     0.757     0.614     0.646     10.9     2.4
45.0     0.243     0.189     1.992     45.0     0.737     0.624     0.669     10.5     3.4
45.5     0.308     0.170     1.374     45.5     0.708     0.630     0.702     11.7     0.4
46.0     0.363     0.145     0.950     46.0     0.672     0.627     0.742     12.9     -0.3
46.5     0.446     0.126     0.584     46.5     0.634     0.613     0.789     12.8     0.7
