#                DFT          |                 REELS
#E(eV)   eps1    eps2     ELF    E(eV)    eps1    eps2    ELF   w_b(meV-1) w_s(a.u.))
#
0.50     -296.591     63.202     0.001     0.50     -415.274     308.901     0.001     0.1     0.3
0.75     -124.313     20.144     0.001     0.75     -227.300     113.945     0.002     0.2     0.5
1.00     -60.575     12.326     0.003     1.00     -137.764     52.871     0.002     0.2     0.6
1.25     -32.451     11.877     0.010     1.25     -90.129     28.889     0.003     0.3     0.8
1.50     -17.019     12.106     0.028     1.50     -61.967     18.467     0.004     0.4     1.0
1.75     -5.973     16.910     0.053     1.75     -44.707     15.392     0.007     0.3     0.9
2.00     -6.995     23.855     0.039     2.00     -38.383     13.143     0.008     0.1     2.2
2.25     -9.950     21.094     0.039     2.25     -31.461     7.515     0.007     -0.2     6.4
2.50     -8.887     20.849     0.041     2.50     -24.905     4.858     0.008     -1.0     16.6
2.75     -13.705     21.232     0.033     2.75     -20.026     3.493     0.008     -2.3     34.8
3.00     -15.826     13.909     0.031     3.00     -16.357     2.668     0.010     -3.0     52.6
3.25     -13.482     9.569     0.035     3.25     -13.523     2.125     0.011     -1.9     59.0
3.50     -10.804     7.496     0.043     3.50     -11.284     1.749     0.013     0.3     54.7
3.75     -9.180     7.491     0.053     3.75     -9.479     1.484     0.016     2.3     47.4
4.00     -9.354     6.516     0.050     4.00     -8.001     1.293     0.020     3.4     43.0
4.25     -8.770     5.055     0.049     4.25     -6.774     1.158     0.025     3.5     43.1
4.50     -7.919     3.889     0.050     4.50     -5.742     1.063     0.031     3.2     46.8
4.75     -7.022     2.997     0.051     4.75     -4.865     1.001     0.041     2.8     52.7
5.0     -6.157     2.323     0.054     5.0     -4.113     0.966     0.054     2.5     59.5
5.5     -4.614     1.439     0.062     5.5     -2.898     0.961     0.103     3.6     72.8
6.0     -3.316     0.983     0.082     6.0     -1.972     1.034     0.208     7.4     84.5
6.5     -2.261     0.809     0.140     6.5     -1.273     1.179     0.392     12.8     96.4
7.0     -1.418     0.909     0.320     7.0     -0.777     1.391     0.548     18.2     103.8
7.5     -1.028     1.259     0.477     7.5     -0.495     1.641     0.559     22.6     98.7
8.0     -0.942     1.294     0.505     8.0     -0.435     1.856     0.511     24.3     92.2
8.5     -0.816     1.188     0.572     8.5     -0.549     1.931     0.479     25.2     92.1
9.0     -0.645     1.185     0.651     9.0     -0.704     1.813     0.479     27.2     96.6
9.5     -0.649     1.060     0.686     9.5     -0.779     1.562     0.513     30.0     98.6
10.0     -0.542     0.909     0.812     10.0     -0.740     1.277     0.586     32.9     93.9
10.5     -0.428     0.772     0.990     10.5     -0.622     1.024     0.713     32.9     94.0
11.0     -0.298     0.649     1.272     11.0     -0.463     0.824     0.922     30.3     99.3
11.5     -0.164     0.549     1.672     11.5     -0.292     0.672     1.251     33.2     88.0
12.0     -0.031     0.468     2.128     12.0     -0.124     0.559     1.704     45.7     56.2
12.5     0.097     0.408     2.317     12.5     0.036     0.476     2.089     61.6     18.8
13.0     0.211     0.364     2.058     13.0     0.185     0.415     2.009     66.7     4.6
13.5     0.323     0.328     1.548     13.5     0.325     0.371     1.524     59.0     15.6
14.0     0.416     0.306     1.148     14.0     0.457     0.341     1.049     48.3     24.6
