#                DFT          |                 REELS
#E(eV)   eps1    eps2     ELF    E(eV)    eps1    eps2    ELF   w_b(meV-1) w_s(a.u.))
#
0.50     -245.480     66.346     0.001     0.50     -565.328     85.961     0.000     -0.1     0.7
0.75     -90.107     31.720     0.003     0.75     -164.779     141.347     0.003     -0.1     1.0
1.00     -38.529     25.541     0.012     1.00     -171.790     223.146     0.003     -0.1     1.3
1.25     -14.020     23.209     0.032     1.25     -194.298     103.268     0.002     -0.1     1.6
1.50     -0.141     25.336     0.039     1.50     -138.958     43.207     0.002     -0.2     2.0
1.75     4.460     30.154     0.032     1.75     -98.839     22.220     0.002     -0.2     1.7
2.00     4.258     32.189     0.031     2.00     -72.983     13.377     0.002     -0.3     2.6
2.25     1.759     34.183     0.029     2.25     -55.691     9.033     0.003     -0.6     5.6
2.50     -2.094     29.695     0.034     2.50     -43.596     6.679     0.003     -1.2     11.8
2.75     -2.053     26.661     0.037     2.75     -34.810     5.327     0.004     -1.9     21.3
3.00     -1.119     24.459     0.041     3.00     -28.233     4.534     0.006     -2.1     30.1
3.25     0.053     23.949     0.042     3.25     -23.191     4.079     0.007     -1.6     33.7
3.50     -0.124     24.665     0.041     3.50     -19.258     3.839     0.010     -1.0     32.8
3.75     -0.536     25.181     0.040     3.75     -16.151     3.742     0.014     -0.5     30.2
4.00     -1.829     27.525     0.036     4.00     -13.680     3.739     0.019     -0.3     28.1
4.25     -9.162     28.691     0.032     4.25     -11.712     3.793     0.025     -0.1     27.3
4.50     -12.729     23.656     0.033     4.50     -10.150     3.873     0.033     -0.1     28.0
4.75     -14.486     18.351     0.034     4.75     -8.918     3.952     0.042     -0.1     30.1
5.0     -13.564     14.703     0.037     5.0     -7.951     4.003     0.051     -0.2     33.1
5.5     -12.066     10.204     0.041     5.5     -6.587     3.958     0.067     -0.2     40.0
6.0     -10.568     6.528     0.042     6.0     -5.657     3.691     0.081     0.4     45.2
6.5     -8.084     4.427     0.052     6.5     -4.892     3.282     0.095     1.3     48.7
7.0     -5.450     3.450     0.083     7.0     -4.173     2.848     0.112     1.7     52.4
7.5     -6.134     3.860     0.073     7.5     -3.479     2.470     0.136     2.1     56.9
8.0     -4.952     2.241     0.076     8.0     -2.822     2.179     0.171     3.1     62.2
8.5     -3.765     1.555     0.094     8.5     -2.215     1.978     0.224     4.6     68.4
9.0     -2.754     1.192     0.132     9.0     -1.661     1.860     0.299     6.4     74.0
9.5     -1.894     0.995     0.217     9.5     -1.160     1.817     0.391     8.8     77.8
10.0     -1.126     0.891     0.432     10.0     -0.702     1.849     0.473     11.5     78.1
