#                DFT          |                 REELS
#E(eV)   eps1    eps2     ELF    E(eV)    eps1    eps2    ELF   w_b(meV-1) w_s(a.u.))
#
0.50     -156.936     54.751     0.002     0.50     -591.677     58.689     0.000     -0.1     0.8
0.75     -50.462     30.936     0.009     0.75     -213.138     72.950     0.001     -0.1     1.1
1.00     -21.027     29.63     0.022     1.00     -153.784     114.349     0.003     -0.1     1.5
1.25     -8.119     23.739     0.038     1.25     -135.890     52.032     0.002     -0.2     1.9
1.50     1.527     21.326     0.047     1.50     -90.863     22.973     0.003     -0.2     2.3
1.75     6.747     23.220     0.040     1.75     -60.175     14.008     0.004     -0.2     2.2
2.00     6.848     24.892     0.037     2.00     -39.721     11.889     0.007     -0.3     2.9
2.25     5.737     24.423     0.039     2.25     -25.668     13.929     0.016     -0.4     5.5
2.50     5.081     22.972     0.042     2.50     -18.551     19.871     0.027     -0.6     10.5
2.75     5.268     21.961     0.043     2.75     -21.449     23.118     0.023     -0.2     17.5
3.00     5.303     21.915     0.043     3.00     -23.295     16.895     0.020     0.7     23.7
3.25     3.868     22.053     0.044     3.25     -18.804     11.390     0.024     1.4     26.8
3.50     2.568     20.794     0.047     3.50     -12.725     10.101     0.038     1.6     27.0
3.75     2.255     19.453     0.051     3.75     -8.725     14.450     0.051     1.4     25.6
4.00     2.454     18.511     0.053     4.00     -15.518     15.600     0.032     1.2     24.1
4.25     2.866     18.417     0.053     4.25     -14.260     8.807     0.031     1.0     23.3
4.50     3.041     18.631     0.052     4.50     -10.131     7.253     0.047     0.9     23.4
4.75     3.621     19.774     0.049     4.75     -7.494     8.646     0.066     1.0     24.4
5.0     3.042     23.437     0.042     5.0     -8.485     10.712     0.057     1.1     26.0
5.5     -10.483     22.284     0.037     5.5     -10.067     6.051     0.044     1.4     30.2
6.0     -11.305     12.727     0.044     6.0     -6.983     4.077     0.062     1.5     34.9
6.5     -9.064     8.316     0.055     6.5     -5.094     3.967     0.095     1.9     38.6
7.0     -7.398     6.286     0.067     7.0     -4.315     3.963     0.115     2.6     42.4
7.5     -5.512     4.547     0.089     7.5     -3.808     3.547     0.131     2.9     50.0
8.0     -4.155     3.564     0.119     8.0     -3.130     3.110     0.160     3.2     58.1
8.5     -2.766     3.571     0.175     8.5     -2.433     2.903     0.202     4.3     61.3
9.0     -2.084     3.408     0.214     9.0     -1.874     2.896     0.243     5.7     62.3
9.5     -0.783     3.754     0.255     9.5     -1.506     2.995     0.266     6.7     64.1
10.0     -1.313     3.995     0.226     10.0     -1.331     3.111     0.272     7.2     66.0
10.5     -1.402     4.281     0.211     10.5     -1.310     3.167     0.270     7.5     66.2
11.0     -1.747     3.927     0.213     11.0     -1.374     3.115     0.269     7.4     66.1
11.5     -1.720     3.580     0.227     11.5     -1.444     2.959     0.273     7.2     67.3
12.0     -1.805     3.225     0.236     12.0     -1.467     2.735     0.284     7.5     67.7
12.5     -1.384     2.803     0.287     12.5     -1.429     2.495     0.302     8.0     67.2
13.0     -1.591     2.708     0.275     13.0     -1.340     2.275     0.326     8.0     67.3
13.5     -1.567     2.165     0.303     13.5     -1.224     2.095     0.356     8.1     67.6
14.0     -1.046     1.833     0.412     14.0     -1.104     1.958     0.388     8.7     67.9
14.5     -0.671     1.761     0.496     14.5     -0.997     1.859     0.418     9.2     69.2
15.0     -0.316     1.859     0.523     15.0     -0.914     1.785     0.444     9.7     68.6
15.5     -0.112     2.031     0.491     15.5     -0.861     1.720     0.465     10.7     64.3
16.0     0.086     2.365     0.422     16.0     -0.833     1.652     0.483     11.2     61.2
16.5     -0.450     2.960     0.330     16.5     -0.822     1.568     0.500     10.8     62.3
17.0     -1.021     2.548     0.338     17.0     -0.814     1.467     0.521     10.7     63.6
17.5     -1.133     2.290     0.351     17.5     -0.799     1.351     0.548     11.7     61.6
18.0     -1.265     1.819     0.371     18.0     -0.770     1.226     0.585     12.9     60.9
18.5     -0.985     1.647     0.447     18.5     -0.725     1.102     0.633     13.3     63.2
19.0     -1.429     1.607     0.348     19.0     -0.666     0.985     0.697     14.1     63.0
19.5     -1.229     0.981     0.397     19.5     -0.596     0.877     0.780     15.4     61.0
20.0     -0.980     0.743     0.491     20.0     -0.518     0.782     0.889     16.8     60.6
20.5     -0.721     0.584     0.678     20.5     -0.436     0.699     1.030     18.6     60.2
21.0     -0.448     0.536     1.098     21.0     -0.351     0.628     1.213     20.2     57.5
21.5     -0.298     0.611     1.321     21.5     -0.262     0.570     1.448     21.7     52.7
22.0     -0.249     0.624     1.382     22.0     -0.166     0.529     1.721     24.4     46.2
22.5     -0.256     0.586     1.433     22.5     -0.059     0.547     1.807     27.5     39.5
23.0     -0.203     0.522     1.664     23.0     -0.165     0.582     1.590     28.9     35.3
