#                DFT          |                 REELS
#E(eV)   eps1    eps2     ELF    E(eV)    eps1    eps2    ELF   w_b(meV-1) w_s(a.u.))
#
0.50     -158.422     79.503     0.003     0.50     33.880     58.369     0.013     0.1     0.5
0.75     -61.253     52.551     0.008     0.75     119.796     146.571     0.004     0.1     0.7
1.00     -38.025     43.332     0.013     1.00     -22.964     256.452     0.004     0.2     1.0
1.25     -26.202     32.429     0.019     1.25     -112.616     114.300     0.004     0.2     1.2
1.50     -18.963     26.763     0.025     1.50     -79.874     46.863     0.005     0.3     1.5
1.75     -14.840     23.273     0.031     1.75     -53.413     24.412     0.007     0.0     2.4
2.00     -14.053     21.248     0.033     2.00     -36.711     15.339     0.010     -0.4     4.7
2.25     -13.486     15.632     0.037     2.25     -25.791     11.169     0.014     -1.1     11.7
2.50     -10.674     12.483     0.046     2.50     -18.275     9.221     0.022     -2.6     26.9
2.75     -8.490     10.728     0.057     2.75     -12.903     8.505     0.036     -4.2     50.0
3.00     -7.375     9.830     0.065     3.00     -9.046     8.631     0.055     -3.9     68.9
3.25     -6.702     8.230     0.073     3.25     -6.503     9.397     0.072     -0.9     72.3
3.50     -5.608     6.892     0.087     3.50     -5.365     10.469     0.076     2.1     66.4
3.75     -4.513     5.867     0.107     3.75     -5.591     11.101     0.072     2.9     61.7
4.00     -3.434     5.090     0.135     4.00     -6.390     10.605     0.069     2.0     61.9
4.25     -2.354     4.507     0.174     4.25     -6.746     9.269     0.071     0.4     65.5
4.50     -1.142     4.098     0.226     4.50     -6.452     7.853     0.076     -0.7     69.9
4.75     0.609     4.338     0.226     4.75     -5.809     6.728     0.085     -1.1     73.2
5.0     1.483     6.323     0.150     5.0     -5.081     5.917     0.097     -0.7     74.9
5.5     -1.126     8.154     0.120     5.5     -3.774     4.923     0.128     1.3     76.3
6.0     -3.203     5.108     0.141     6.0     -2.777     4.383     0.163     3.2     79.6
6.5     -2.102     3.420     0.212     6.5     -2.042     4.089     0.196     4.5     82.8
7.0     -1.139     2.926     0.297     7.0     -1.559     3.958     0.219     5.7     81.1
7.5     -0.447     2.955     0.331     7.5     -1.360     3.845     0.231     6.6     79.0
8.0     -0.417     3.033     0.324     8.0     -1.280     3.553     0.249     6.6     81.3
8.5     -0.352     2.862     0.344     8.5     -1.088     3.192     0.281     6.9     81.7
9.0     -0.351     2.633     0.373     9.0     -0.825     2.921     0.317     8.2     76.5
9.5     -0.173     2.354     0.423     9.5     -0.575     2.749     0.349     9.2     72.9
10.0     -0.036     2.399     0.417     10.0     -0.370     2.644     0.371     9.3     73.7
10.5     -0.150     2.127     0.468     10.5     -0.217     2.581     0.385     10.1     70.3
11.0     0.065     1.856     0.538     11.0     -0.114     2.540     0.393     11.2     62.8
11.5     0.291     1.816     0.537     11.5     -0.054     2.505     0.399     11.4     60.7
12.0     0.377     1.847     0.520     12.0     -0.031     2.466     0.405     10.4     65.4
12.5     0.416     1.803     0.527     12.5     -0.034     2.414     0.414     9.8     67.9
13.0     0.505     1.741     0.530     13.0     -0.054     2.344     0.426     10.6     63.3
13.5     0.653     1.777     0.496     13.5     -0.078     2.257     0.442     11.4     58.5
14.0     0.587     1.926     0.475     14.0     -0.101     2.155     0.463     11.8     56.1
14.5     0.491     1.916     0.490     14.5     -0.114     2.042     0.488     12.3     54.1
15.0     0.431     1.908     0.499     15.0     -0.116     1.924     0.518     12.5     54.0
15.5     0.288     1.862     0.524     15.5     -0.105     1.806     0.552     12.4     54.7
16.0     0.216     1.727     0.570     16.0     -0.081     1.693     0.589     12.9     52.7
16.5     0.193     1.602     0.615     16.5     -0.047     1.587     0.629     13.8     50.5
17.0     0.194     1.491     0.659     17.0     -0.005     1.492     0.670     14.3     49.0
17.5     0.211     1.397     0.700     17.5     0.042     1.408     0.709     14.9     46.2
18.0     0.234     1.319     0.735     18.0     0.092     1.337     0.745     15.4     44.7
18.5     0.246     1.257     0.766     18.5     0.142     1.277     0.774     15.4     45.8
19.0     0.257     1.189     0.804     19.0     0.190     1.229     0.795     15.5     44.5
19.5     0.272     1.106     0.853     19.5     0.233     1.191     0.808     16.1     41.1
20.0     0.313     1.025     0.892     20.0     0.270     1.162     0.816     16.6     39.5
20.5     0.371     0.964     0.903     20.5     0.298     1.140     0.821     17.0     37.3
21.0     0.434     0.925     0.886     21.0     0.317     1.121     0.826     17.4     33.0
21.5     0.498     0.905     0.848     21.5     0.327     1.102     0.834     17.0     31.7
22.0     0.557     0.907     0.801     22.0     0.328     1.079     0.848     16.3     33.0
22.5     0.602     0.928     0.758     22.5     0.324     1.051     0.869     16.3     31.9
23.0     0.634     0.966     0.723     23.0     0.318     1.015     0.897     16.8     28.5
23.5     0.632     1.027     0.706     23.5     0.315     0.973     0.931     17.3     24.8
24.0     0.612     1.048     0.711     24.0     0.315     0.926     0.968     17.6     22.3
24.5     0.564     1.111     0.716     24.5     0.322     0.876     1.006     17.6     22.1
25.0     0.460     1.125     0.761     25.0     0.334     0.827     1.039     17.8     22.5
25.5     0.361     1.092     0.826     25.5     0.352     0.780     1.065     18.4     20.8
26.0     0.273     1.014     0.919     26.0     0.373     0.737     1.080     18.7     18.2
26.5     0.223     0.922     1.024     26.5     0.398     0.697     1.081     18.5     18.3
27.0     0.200     0.810     1.164     27.0     0.425     0.662     1.070     18.3     18.7
27.5     0.210     0.711     1.294     27.5     0.453     0.631     1.046     18.2     16.9
28.0     0.245     0.624     1.389     28.0     0.481     0.604     1.014     18.3     15.5
28.5     0.275     0.551     1.454     28.5     0.508     0.580     0.975     18.6     14.4
29.0     0.323     0.471     1.443     29.0     0.536     0.559     0.932     18.2     14.1
29.5     0.411     0.426     1.215     29.5     0.563     0.542     0.888     16.9     14.5
30.0     0.494     0.413     0.996     30.0     0.589     0.526     0.843     16.2     12.8
30.5     0.548     0.445     0.894     30.5     0.616     0.514     0.799     16.7     9.9
31.0     0.564     0.480     0.875     31.0     0.642     0.503     0.756     17.2     6.6
31.5     0.546     0.500     0.912     31.5     0.670     0.497     0.714     16.5     5.5
32.0     0.542     0.476     0.914     32.0     0.701     0.496     0.672     14.9     9.0
32.5     0.540     0.455     0.912     32.5     0.738     0.513     0.635     13.7     13.7
33.0     0.556     0.426     0.868     33.0     0.746     0.589     0.652     13.6     13.4
33.5     0.582     0.414     0.811     33.5     0.629     0.566     0.791     13.8     9.1
34.0     0.607     0.415     0.767     34.0     0.647     0.488     0.743     13.3     8.1
34.5     0.613     0.423     0.763     34.5     0.679     0.461     0.685     13.3     6.8
35.0     0.607     0.420     0.770     35.0     0.703     0.449     0.646     13.5     4.6
35.5     0.614     0.410     0.752     35.5     0.721     0.441     0.617     12.7     7.5
36.0     0.611     0.406     0.755     36.0     0.737     0.436     0.595     12.3     7.8
36.5     0.606     0.395     0.754     36.5     0.750     0.431     0.576     12.8     3.0
37.0     0.607     0.377     0.738     37.0     0.761     0.426     0.560     12.5     2.3
37.5     0.612     0.360     0.714     37.5     0.772     0.422     0.546     11.3     5.5
38.0     0.619     0.344     0.687     38.0     0.781     0.419     0.533     10.9     5.8
38.5     0.627     0.331     0.658     38.5     0.790     0.415     0.522     11.2     3.1
39.0     0.637     0.317     0.626     39.0     0.797     0.412     0.511     11.3     1.8
39.5     0.645     0.305     0.599     39.5     0.805     0.409     0.502     10.6     3.5
40.0     0.655     0.293     0.569     40.0     0.811     0.405     0.493     10.1     4.3
40.5     0.667     0.281     0.536     40.5     0.818     0.402     0.484     9.7     4.3
41.0     0.681     0.274     0.508     41.0     0.824     0.399     0.476     9.8     3.1
41.5     0.693     0.270     0.488     41.5     0.829     0.396     0.469     10.4     0.2
42.0     0.701     0.264     0.470     42.0     0.834     0.392     0.462     10.1     0.5
42.5     0.710     0.260     0.454     42.5     0.839     0.389     0.455     9.0     3.3
43.0     0.719     0.256     0.439     43.0     0.844     0.386     0.448     8.7     3.0
43.5     0.728     0.253     0.425     43.5     0.849     0.383     0.442     9.2     0.9
44.0     0.736     0.250     0.415     44.0     0.853     0.380     0.435     9.4     0.5
44.5     0.738     0.251     0.413     44.5     0.858     0.377     0.429     9.2     0.2
45.0     0.743     0.242     0.396     45.0     0.862     0.374     0.423     8.8     0.5
45.5     0.751     0.237     0.383     45.5     0.866     0.371     0.418     8.4     2.4
46.0     0.760     0.235     0.372     46.0     0.870     0.368     0.412     8.2     2.2
46.5     0.765     0.234     0.366     46.5     0.874     0.365     0.407     8.2     0.6
47.0     0.770     0.231     0.357     47.0     0.878     0.362     0.401     8.2     0.4
47.5     0.776     0.231     0.352     47.5     0.882     0.359     0.396     8.2     0.5
48.0     0.779     0.230     0.348     48.0     0.886     0.356     0.391     8.1     -0.3
48.5     0.785     0.231     0.345     48.5     0.890     0.354     0.386     7.5     1.6
49.0     0.783     0.231     0.347     49.0     0.894     0.351     0.381     6.8     4.9
49.5     0.781     0.228     0.345     49.5     0.898     0.349     0.376     7.5     1.5
50.0     0.780     0.222     0.337     50.0     0.902     0.346     0.371     8.5     –
50.5     0.780     0.214     0.327     50.5     0.906     0.344     0.367     7.5     –
51.0     0.781     0.203     0.312     51.0     0.910     0.342     0.362     6.0     –
51.5     0.788     0.191     0.290     51.5     0.914     0.340     0.358     6.5     –
52.0     0.803     0.182     0.269     52.0     0.918     0.338     0.353     7.9     –
52.5     0.818     0.186     0.264     52.5     0.923     0.336     0.349     7.9     –
53.0     0.820     0.190     0.269     53.0     0.927     0.335     0.344     7.0     –
53.5     0.820     0.188     0.266     53.5     0.932     0.333     0.340     7.1     –
54.0     0.824     0.180     0.253     54.0     0.937     0.331     0.336     7.9     –
54.5     0.831     0.176     0.244     54.5     0.942     0.330     0.331     7.4     –
55.0     0.839     0.172     0.234     55.0     0.948     0.329     0.327     6.4     –
55.5     0.849     0.169     0.225     55.5     0.954     0.328     0.322     6.8     –
56.0     0.858     0.172     0.224     56.0     0.961     0.328     0.318     7.3     –
56.5     0.860     0.176     0.228     56.5     0.968     0.328     0.313     6.8     –
57.0     0.864     0.173     0.223     57.0     0.977     0.328     0.309     6.4     –
57.5     0.869     0.167     0.213     57.5     0.986     0.328     0.304     6.6     –
58.0     0.877     0.161     0.203     58.0     0.997     0.330     0.299     6.2     –
58.5     0.889     0.155     0.190     58.5     1.009     0.332     0.295     5.9     –
59.0     0.910     0.149     0.175     59.0     1.024     0.337     0.290     6.4     –
59.5     0.933     0.156     0.174     59.5     1.041     0.343     0.285     6.5     –
60.0     0.950     0.172     0.185     60.0     1.063     0.352     0.281     5.9     –
60.5     0.958     0.180     0.190     60.5     1.090     0.368     0.278     5.8     –
61.0     0.971     0.183     0.187     61.0     1.124     0.393     0.277     6.4     –
61.5     0.996     0.183     0.179     61.5     1.166     0.436     0.281     5.8     –
62.0     1.045     0.182     0.162     62.0     1.215     0.515     0.296     4.9     –
62.5     1.148     0.197     0.145     62.5     1.246     0.664     0.333     5.5     –
