#                DFT          |                 REELS
#E(eV)   eps1    eps2     ELF    E(eV)    eps1    eps2    ELF   w_b(meV-1) w_s(a.u.))
#
0.50     -275.430     67.392     0.001     0.50     -179.123     276.550     0.003     0.0     0.2
0.75     -101.234     23.545     0.002     0.75     -129.337     133.940     0.004     0.0     0.3
1.00     -27.773     19.008     0.017     1.00     -92.759     72.687     0.005     0.1     0.4
1.25     8.567     49.900     0.019     1.25     -67.690     42.949     0.007     0.1     0.4
1.50     -13.915     69.615     0.014     1.50     -50.584     27.174     0.008     0.1     0.5
1.75     -30.897     59.184     0.013     1.75     -38.689     18.182     0.010     0.0     0.5
2.00     -40.810     42.263     0.012     2.00     -30.201     12.745     0.012     0.0     0.8
2.25     -37.319     24.856     0.012     2.25     -23.981     9.294     0.014     -0.1     1.8
2.50     -30.798     15.829     0.013     2.50     -19.306     7.015     0.017     -0.2     4.2
2.75     -25.283     10.759     0.014     2.75     -15.706     5.464     0.020     -0.6     9.1
3.00     -20.922     7.669     0.015     3.00     -12.869     4.386     0.024     -1.0     15.7
3.25     -17.484     5.664     0.017     3.25     -10.577     3.634     0.029     -1.2     22.0
3.50     -14.745     4.304     0.018     3.50     -8.670     3.134     0.037     -1.2     26.0
3.75     -12.536     3.353     0.020     3.75     -7.021     2.899     0.050     -0.8     27.4
4.00     -10.741     2.674     0.022     4.00     -5.647     3.156     0.075     -0.4     27.7
4.25     -9.286     2.154     0.024     4.25     -5.612     3.698     0.082     0.0     27.8
4.50     -8.035     1.734     0.026     4.50     -5.426     2.645     0.073     0.4     28.8
4.75     -6.967     1.422     0.028     4.75     -4.480     2.117     0.086     0.8     30.9
5.0     -6.049     1.184     0.031     5.0     -3.669     1.977     0.114     1.2     33.8
5.5     -4.572     0.867     0.040     5.5     -2.666     2.164     0.184     2.4     41.2
6.0     -3.458     0.703     0.057     6.0     -2.550     2.118     0.193     3.6     49.6
6.5     -2.568     0.550     0.080     6.5     -2.205     1.545     0.213     5.4     56.5
7.0     -1.706     0.538     0.168     7.0     -1.644     1.206     0.290     9.6     65.3
7.5     -1.177     0.766     0.388     7.5     -1.158     1.054     0.430     16.6     94.4
8.0     -0.884     0.876     0.565     8.0     -0.771     0.991     0.629     24.9     159.8
8.5     -0.617     0.960     0.737     8.5     -0.467     0.980     0.831     29.2     229.7
9.0     -0.484     1.046     0.787     9.0     -0.238     1.005     0.943     28.0     221.7
9.5     -0.411     1.044     0.830     9.5     -0.085     1.049     0.947     26.7     156.0
10.0     -0.312     1.016     0.899     10.0     -0.012     1.083     0.923     26.6     112.9
10.5     -0.289     1.014     0.912     10.5     0.010     1.068     0.936     27.7     102.1
11.0     -0.254     0.896     1.033     11.0     0.032     1.002     0.997     29.6     94.1
11.5     -0.160     0.798     1.205     11.5     0.081     0.918     1.081     29.5     86.9
12.0     -0.068     0.719     1.379     12.0     0.150     0.843     1.150     27.9     86.9
12.5     0.049     0.645     1.542     12.5     0.224     0.784     1.179     29.0     78.4
13.0     0.177     0.629     1.472     13.0     0.295     0.740     1.166     30.5     70.4
13.5     0.251     0.644     1.347     13.5     0.359     0.707     1.125     30.4     69.8
14.0     0.292     0.640     1.293     14.0     0.416     0.681     1.070     31.3     63.7
14.5     0.342     0.619     1.238     14.5     0.466     0.660     1.012     31.8     55.7
15.0     0.394     0.611     1.156     15.0     0.509     0.642     0.956     30.0     54.4
15.5     0.440     0.609     1.079     15.5     0.547     0.627     0.906     26.1     61.8
16.0     0.478     0.614     1.014     16.0     0.580     0.614     0.861     23.5     64.4
16.5     0.511     0.633     0.956     16.5     0.609     0.602     0.822     24.9     51.7
17.0     0.514     0.680     0.935     17.0     0.634     0.591     0.787     25.8     42.6
17.5     0.454     0.687     1.013     17.5     0.656     0.580     0.757     22.7     47.4
18.0     0.408     0.645     1.108     18.0     0.676     0.571     0.730     20.0     51.0
18.5     0.382     0.585     1.198     18.5     0.693     0.561     0.706     19.4     49.8
19.0     0.367     0.496     1.304     19.0     0.708     0.552     0.685     19.8     43.7
19.5     0.413     0.409     1.211     19.5     0.721     0.543     0.666     20.8     32.8
20.0     0.473     0.357     1.018     20.0     0.733     0.534     0.649     19.9     32.3
20.5     0.534     0.326     0.832     20.5     0.744     0.526     0.633     17.9     38.5
21.0     0.591     0.317     0.705     21.0     0.753     0.517     0.619     17.9     33.8
21.5     0.630     0.323     0.644     21.5     0.762     0.509     0.606     18.5     25.7
22.0     0.663     0.315     0.584     22.0     0.770     0.501     0.594     18.1     25.4
22.5     0.690     0.306     0.537     22.5     0.777     0.493     0.583     16.9     29.4
23.0     0.740     0.310     0.482     23.0     0.783     0.485     0.572     15.1     31.0
23.5     0.775     0.335     0.470     23.5     0.788     0.477     0.562     13.5     29.5
24.0     0.797     0.377     0.485     24.0     0.794     0.469     0.552     13.0     27.5
24.5     0.783     0.417     0.529     24.5     0.798     0.462     0.543     12.3     28.1
25.0     0.749     0.437     0.582     25.0     0.803     0.454     0.534     12.0     25.1
25.5     0.718     0.428     0.613     25.5     0.806     0.447     0.526     12.7     21.2
26.0     0.689     0.409     0.637     26.0     0.810     0.440     0.517     11.6     27.4
26.5     0.676     0.371     0.624     26.5     0.814     0.432     0.509     10.0     32.7
27.0     0.676     0.341     0.594     27.0     0.817     0.425     0.502     11.1     24.8
27.5     0.676     0.310     0.561     27.5     0.820     0.418     0.494     12.6     16.5
28.0     0.692     0.267     0.486     28.0     0.822     0.412     0.487     12.3     15.6
28.5     0.738     0.238     0.395     28.5     0.825     0.405     0.479     12.0     14.3
29.0     0.784     0.241     0.358     29.0     0.827     0.398     0.472     11.6     15.1
29.5     0.804     0.273     0.378     29.5     0.830     0.392     0.465     9.5     23.5
30.0     0.790     0.295     0.415     30.0     0.832     0.386     0.459     8.5     25.9
30.5     0.778     0.276     0.405     30.5     0.834     0.379     0.452     10.0     16.6
31.0     0.784     0.264     0.385     31.0     0.836     0.373     0.445     10.8     11.6
31.5     0.793     0.252     0.364     31.5     0.838     0.367     0.439     9.8     15.6
32.0     0.804     0.248     0.350     32.0     0.840     0.362     0.433     9.6     15.7
32.5     0.811     0.244     0.340     32.5     0.841     0.356     0.426     9.4     14.8
33.0     0.821     0.244     0.333     33.0     0.843     0.350     0.420     8.0     19.5
33.5     0.826     0.239     0.323     33.5     0.845     0.345     0.414     8.5     17.9
34.0     0.830     0.242     0.323     34.0     0.846     0.339     0.408     9.0     15.2
34.5     0.841     0.231     0.304     34.5     0.848     0.334     0.403     6.9     21.4
35.0     0.849     0.238     0.306     35.0     0.849     0.329     0.397     6.3     20.6
35.5     0.856     0.240     0.304     35.5     0.851     0.324     0.391     8.5     10.6
36.0     0.856     0.245     0.309     36.0     0.852     0.319     0.386     9.5     7.4
36.5     0.857     0.244     0.307     36.5     0.853     0.314     0.380     8.1     16.0
37.0     0.859     0.240     0.302     37.0     0.854     0.310     0.375     6.1     24.9
37.5     0.863     0.242     0.302     37.5     0.856     0.305     0.370     5.7     22.0
38.0     0.868     0.243     0.299     38.0     0.857     0.301     0.365     7.2     13.1
38.5     0.870     0.250     0.306     38.5     0.858     0.296     0.360     8.3     11.6
39.0     0.864     0.255     0.314     39.0     0.859     0.292     0.355     7.8     16.7
39.5     0.857     0.256     0.320     39.5     0.860     0.288     0.350     6.7     17.5
40.0     0.855     0.251     0.316     40.0     0.861     0.283     0.345     6.3     14.3
40.5     0.852     0.250     0.317     40.5     0.862     0.279     0.340     7.2     11.7
41.0     0.849     0.246     0.316     41.0     0.863     0.275     0.335     8.0     11.3
41.5     0.849     0.245     0.313     41.5     0.864     0.271     0.331     7.0     13.0
42.0     0.841     0.243     0.317     42.0     0.865     0.268     0.326     6.1     11.2
42.5     0.839     0.237     0.311     42.5     0.866     0.264     0.322     6.4     9.3
43.0     0.833     0.231     0.310     43.0     0.867     0.260     0.318     6.8     10.9
43.5     0.833     0.222     0.298     43.5     0.868     0.257     0.313     6.9     11.8
44.0     0.833     0.213     0.288     44.0     0.869     0.253     0.309     6.7     12.2
44.5     0.839     0.208     0.279     44.5     0.870     0.249     0.305     5.9     14.1
45.0     0.840     0.205     0.275     45.0     0.870     0.246     0.301     6.3     11.6
45.5     0.845     0.199     0.264     45.5     0.871     0.243     0.297     7.7     6.7
46.0     0.847     0.200     0.264     46.0     0.872     0.239     0.293     7.6     6.4
46.5     0.847     0.197     0.261     46.5     0.873     0.236     0.289     6.4     9.9
47.0     0.847     0.198     0.262     47.0     0.874     0.233     0.285     6.6     9.4
47.5     0.844     0.198     0.263     47.5     0.874     0.230     0.281     7.9     4.0
48.0     0.838     0.195     0.263     48.0     0.875     0.227     0.278     7.3     5.2
48.5     0.831     0.183     0.253     48.5     0.876     0.224     0.274     5.9     10.5
49.0     0.837     0.168     0.230     49.0     0.877     0.221     0.270     6.6     5.9
49.5     0.849     0.163     0.219     49.5     0.877     0.218     0.267     8.1     -0.5
50.0     0.856     0.164     0.216     50.0     0.878     0.215     0.263     7.6     –
50.5     0.861     0.167     0.217     50.5     0.879     0.212     0.260     6.1     –
51.0     0.858     0.169     0.221     51.0     0.879     0.210     0.256     6.1     –
51.5     0.858     0.168     0.220     51.5     0.880     0.207     0.253     7.1     –
52.0     0.856     0.165     0.216     52.0     0.881     0.204     0.250     7.8     –
52.5     0.859     0.162     0.212     52.5     0.882     0.202     0.246     6.9     –
53.0     0.860     0.164     0.214     53.0     0.882     0.199     0.243     5.0     –
53.5     0.856     0.164     0.215     53.5     0.883     0.196     0.240     4.6     –
54.0     0.854     0.159     0.211     54.0     0.883     0.194     0.237     5.8     –
54.5     0.854     0.153     0.204     54.5     0.884     0.192     0.234     6.4     –
55.0     0.856     0.147     0.196     55.0     0.885     0.189     0.231     5.7     –
55.5     0.860     0.145     0.190     55.5     0.885     0.187     0.228     5.3     –
56.0     0.863     0.147     0.191     56.0     0.886     0.184     0.225     5.1     –
56.5     0.861     0.145     0.190     56.5     0.887     0.182     0.222     5.7     –
57.0     0.862     0.144     0.188     57.0     0.887     0.180     0.219     7.5     –
57.5     0.863     0.144     0.188     57.5     0.888     0.178     0.217     7.5     –
58.0     0.862     0.144     0.188     58.0     0.888     0.175     0.214     5.4     –
58.5     0.859     0.146     0.192     58.5     0.889     0.173     0.211     4.8     –
59.0     0.853     0.143     0.191     59.0     0.890     0.171     0.209     5.4     –
59.5     0.849     0.136     0.184     59.5     0.890     0.169     0.206     5.5     –
60.0     0.847     0.131     0.178     60.0     0.891     0.167     0.203     5.8     –
60.5     0.847     0.122     0.166     60.5     0.891     0.165     0.201     5.8     –
61.0     0.847     0.114     0.156     61.0     0.892     0.163     0.198     5.3     –
61.5     0.851     0.103     0.141     61.5     0.893     0.161     0.196     5.2     –
62.0     0.863     0.101     0.133     62.0     0.893     0.159     0.193     5.2     –
62.5     0.868     0.104     0.136     62.5     0.894     0.157     0.191     5.3     –
63.0     0.870     0.104     0.136     63.0     0.894     0.155     0.189     5.3     –
63.5     0.871     0.107     0.138     63.5     0.895     0.154     0.186     4.8     –
64.0     0.869     0.107     0.139     64.0     0.895     0.152     0.184     5.0     –
